SCHEMA_NAME,FILE_NAME,TABLE_NAME,LAST_LOAD_TIME,STATUS,ROW_COUNT,ROW_PARSED,FIRST_ERROR_MESSAGE,FIRST_ERROR_LINE_NUMBER,FIRST_ERROR_CHARACTER_POSITION,FIRST_ERROR_COL_NAME,ERROR_COUNT,ERROR_LIMIT
DBO,userszzdc36bfae-94fd-477e-8c36-caade8c6efe4/ACCOUNTS/INSERT/20230622_042211_616_P7CKF8_92/stream_20230622_042211_6160.gz,ACCOUNTS_20230622_042211_616_92,2023-06-22 02:22:24.785 -0700,PARTIALLY_LOADED,961,1000,User character length limit (5) exceeded by string 'BuyerEnd User',8,489,""ACCOUNTS_20230622_042211_616_92""[""ACCOUNTTYPE"":79],39,1000
DBO,userszzdc36bfae-94fd-477e-8c36-caade8c6efe4/ACCOUNTS/INSERT/20230622_042155_238_JAMYMA_91/stream_20230622_042155_2380.gz,ACCOUNTS_20230622_042155_238_91,2023-06-22 02:22:09.393 -0700,PARTIALLY_LOADED,880,1000,User character length limit (5) exceeded by string 'BuyerEnd User',9,478,""ACCOUNTS_20230622_042155_238_91""[""ACCOUNTTYPE"":79],120,1000
DBO,userszzdc36bfae-94fd-477e-8c36-caade8c6efe4/ACCOUNTS/INSERT/20230622_042139_409_FWB3HR_90/stream_20230622_042139_4090.gz,ACCOUNTS_20230622_042139_409_90,2023-06-22 02:21:53.038 -0700,PARTIALLY_LOADED,910,1000,User character length limit (5) exceeded by string 'BuyerPurchasingFirmSpecifier',3,496,""ACCOUNTS_20230622_042139_409_90""[""ACCOUNTTYPE"":79],90,1000
DBO,userszzdc36bfae-94fd-477e-8c36-caade8c6efe4/ACCOUNTS/INSERT/20230622_042122_817_HK18SU_89/stream_20230622_042122_8170.gz,ACCOUNTS_20230622_042122_817_89,2023-06-22 02:21:37.254 -0700,PARTIALLY_LOADED,913,1000,User character length limit (5) exceeded by string 'BuyerEnd User',12,476,""ACCOUNTS_20230622_042122_817_89""[""ACCOUNTTYPE"":79],87,1000
DBO,userszzdc36bfae-94fd-477e-8c36-caade8c6efe4/ACCOUNTS/INSERT/20230622_042103_462_5VSBDK_88/stream_20230622_042103_4620.gz,ACCOUNTS_20230622_042103_462_88,2023-06-22 02:21:16.711 -0700,PARTIALLY_LOADED,963,1000,User character length limit (5) exceeded by string 'SpecifierDesigner',528,489,""ACCOUNTS_20230622_042103_462_88""[""ACCOUNTTYPE"":79],37,1000
DBO,userszzdc36bfae-94fd-477e-8c36-caade8c6efe4/ACCOUNTS/INSERT/20230622_042046_592_C33V14_87/stream_20230622_042046_5920.gz,ACCOUNTS_20230622_042046_592_87,2023-06-22 02:21:01.182 -0700,PARTIALLY_LOADED,996,1000,User character length limit (15) exceeded by string '86-1123065/CHARITABLE',328,296,""ACCOUNTS_20230622_042046_592_87""[""TAXEXEMPTID"":44],4,1000
DBO,userszzdc36bfae-94fd-477e-8c36-caade8c6efe4/ACCOUNTS/INSERT/20230622_042028_991_9XD1UH_86/stream_20230622_042028_9910.gz,ACCOUNTS_20230622_042028_991_86,2023-06-22 02:20:44.587 -0700,PARTIALLY_LOADED,942,1000,User character length limit (5) exceeded by string 'BuyerEnd User',2,500,""ACCOUNTS_20230622_042028_991_86""[""ACCOUNTTYPE"":79],58,1000
DBO,userszzdc36bfae-94fd-477e-8c36-caade8c6efe4/ACCOUNTS/INSERT/20230622_042012_212_G40394_85/stream_20230622_042012_2120.gz,ACCOUNTS_20230622_042012_212_85,2023-06-22 02:20:26.906 -0700,PARTIALLY_LOADED,845,1000,User character length limit (5) exceeded by string 'BuyerSpecifier',344,588,""ACCOUNTS_20230622_042012_212_85""[""ACCOUNTTYPE"":79],155,1000
DBO,userszzdc36bfae-94fd-477e-8c36-caade8c6efe4/ACCOUNTS/INSERT/20230622_041955_309_OA2XQW_84/stream_20230622_041955_3090.gz,ACCOUNTS_20230622_041955_309_84,2023-06-22 02:20:09.094 -0700,PARTIALLY_LOADED,893,1000,User character length limit (5) exceeded by string 'BuyerEnd User',382,453,""ACCOUNTS_20230622_041955_309_84""[""ACCOUNTTYPE"":79],107,1000
DBO,userszzdc36bfae-94fd-477e-8c36-caade8c6efe4/ACCOUNTS/INSERT/20230622_041924_894_LV8UAC_83/stream_20230622_041924_8940.gz,ACCOUNTS_20230622_041924_894_83,2023-06-22 02:19:37.343 -0700,PARTIALLY_LOADED,997,1000,User character length limit (5) exceeded by string 'BuyerEnd User',216,498,""ACCOUNTS_20230622_041924_894_83""[""ACCOUNTTYPE"":79],3,1000
DBO,userszzdc36bfae-94fd-477e-8c36-caade8c6efe4/ACCOUNTS/INSERT/20230622_041910_261_M2TFZG_82/stream_20230622_041910_2610.gz,ACCOUNTS_20230622_041910_261_82,2023-06-22 02:19:22.915 -0700,PARTIALLY_LOADED,998,1000,User character length limit (5) exceeded by string 'BuyerEnd User',153,618,""ACCOUNTS_20230622_041910_261_82""[""ACCOUNTTYPE"":79],2,1000
DBO,userszzdc36bfae-94fd-477e-8c36-caade8c6efe4/ACCOUNTS/INSERT/20230622_041855_704_IB3IQH_81/stream_20230622_041855_7040.gz,ACCOUNTS_20230622_041855_704_81,2023-06-22 02:19:08.404 -0700,PARTIALLY_LOADED,994,1000,User character length limit (15) exceeded by string '38-271414390F-001',64,322,""ACCOUNTS_20230622_041855_704_81""[""TAXEXEMPTID"":44],6,1000
DBO,userszzdc36bfae-94fd-477e-8c36-caade8c6efe4/ACCOUNTS/INSERT/20230622_041841_303_LWVRO5_80/stream_20230622_041841_3030.gz,ACCOUNTS_20230622_041841_303_80,2023-06-22 02:18:53.880 -0700,PARTIALLY_LOADED,996,1000,User character length limit (5) exceeded by string 'BuyerPurchasingFirmSpecifier',95,617,""ACCOUNTS_20230622_041841_303_80""[""ACCOUNTTYPE"":79],4,1000
DBO,userszzdc36bfae-94fd-477e-8c36-caade8c6efe4/ACCOUNTS/INSERT/20230622_041826_584_0X1LLA_79/stream_20230622_041826_5840.gz,ACCOUNTS_20230622_041826_584_79,2023-06-22 02:18:39.363 -0700,PARTIALLY_LOADED,998,1000,User character length limit (5) exceeded by string 'BuyerEnd User',1412,613,""ACCOUNTS_20230622_041826_584_79""[""ACCOUNTTYPE"":79],2,1000
DBO,userszzdc36bfae-94fd-477e-8c36-caade8c6efe4/ACCOUNTS/INSERT/20230622_041811_209_0UICDZ_78/stream_20230622_041811_2090.gz,ACCOUNTS_20230622_041811_209_78,2023-06-22 02:18:24.495 -0700,PARTIALLY_LOADED,994,1000,User character length limit (15) exceeded by string '10-821530415F-001',313,389,""ACCOUNTS_20230622_041811_209_78""[""TAXEXEMPTID"":44],6,1000
DBO,userszzdc36bfae-94fd-477e-8c36-caade8c6efe4/ACCOUNTS/INSERT/20230622_041756_991_2FDX7T_77/stream_20230622_041756_9910.gz,ACCOUNTS_20230622_041756_991_77,2023-06-22 02:18:09.089 -0700,PARTIALLY_LOADED,996,1000,User character length limit (15) exceeded by string '10-204328234F-001',208,292,""ACCOUNTS_20230622_041756_991_77""[""TAXEXEMPTID"":44],4,1000
DBO,userszzdc36bfae-94fd-477e-8c36-caade8c6efe4/ACCOUNTS/INSERT/20230622_041740_954_2MP55J_76/stream_20230622_041740_9540.gz,ACCOUNTS_20230622_041740_954_76,2023-06-22 02:17:54.595 -0700,PARTIALLY_LOADED,908,1000,User character length limit (5) exceeded by string 'BuyerEnd User',106,499,""ACCOUNTS_20230622_041740_954_76""[""ACCOUNTTYPE"":79],92,1000
DBO,userszzdc36bfae-94fd-477e-8c36-caade8c6efe4/ACCOUNTS/INSERT/20230622_041726_042_TFW4QW_75/stream_20230622_041726_0420.gz,ACCOUNTS_20230622_041726_042_75,2023-06-22 02:17:38.879 -0700,PARTIALLY_LOADED,992,1000,User character length limit (5) exceeded by string 'Syspro',258,573,""ACCOUNTS_20230622_041726_042_75""[""ACCOUNTTYPE"":79],8,1000
DBO,userszzdc36bfae-94fd-477e-8c36-caade8c6efe4/ACCOUNTS/INSERT/20230622_041711_144_S6MKBC_74/stream_20230622_041711_1440.gz,ACCOUNTS_20230622_041711_144_74,2023-06-22 02:17:23.919 -0700,PARTIALLY_LOADED,991,1000,User character length limit (15) exceeded by string 'SHIPS OUT OF COUNTRY',31,409,""ACCOUNTS_20230622_041711_144_74""[""TAXEXEMPTID"":44],9,1000
DBO,userszzdc36bfae-94fd-477e-8c36-caade8c6efe4/ACCOUNTS/INSERT/20230622_041656_272_O40NZ4_73/stream_20230622_041656_2720.gz,ACCOUNTS_20230622_041656_272_73,2023-06-22 02:17:09.127 -0700,PARTIALLY_LOADED,990,1000,User character length limit (15) exceeded by string '10202266164F-001',96,304,""ACCOUNTS_20230622_041656_272_73""[""TAXEXEMPTID"":44],10,1000
DBO,userszzdc36bfae-94fd-477e-8c36-caade8c6efe4/ACCOUNTS/INSERT/20230622_041640_504_9MQ01G_72/stream_20230622_041640_5040.gz,ACCOUNTS_20230622_041640_504_72,2023-06-22 02:16:54.367 -0700,PARTIALLY_LOADED,995,1000,User character length limit (15) exceeded by string '**8% TAX IN CITY',462,305,""ACCOUNTS_20230622_041640_504_72""[""TAXEXEMPTID"":44],5,1000
DBO,userszzdc36bfae-94fd-477e-8c36-caade8c6efe4/ACCOUNTS/INSERT/20230622_041625_070_MG2AL2_71/stream_20230622_041625_0700.gz,ACCOUNTS_20230622_041625_070_71,2023-06-22 02:16:38.610 -0700,PARTIALLY_LOADED,996,1000,User character length limit (15) exceeded by string '10-800663789F-001',189,300,""ACCOUNTS_20230622_041625_070_71""[""TAXEXEMPTID"":44],4,1000
DBO,userszzdc36bfae-94fd-477e-8c36-caade8c6efe4/ACCOUNTS/INSERT/20230622_041608_695_3CYB2A_70/stream_20230622_041608_6950.gz,ACCOUNTS_20230622_041608_695_70,2023-06-22 02:16:23.149 -0700,PARTIALLY_LOADED,997,1000,User character length limit (5) exceeded by string 'Syspro',5,582,""ACCOUNTS_20230622_041608_695_70""[""ACCOUNTTYPE"":79],3,1000
DBO,userszzdc36bfae-94fd-477e-8c36-caade8c6efe4/ACCOUNTS/INSERT/20230622_041551_932_C5QZA9_69/stream_20230622_041551_9320.gz,ACCOUNTS_20230622_041551_932_69,2023-06-22 02:16:06.029 -0700,PARTIALLY_LOADED,998,1000,User character length limit (5) exceeded by string 'Syspro',1218,558,""ACCOUNTS_20230622_041551_932_69""[""ACCOUNTTYPE"":79],2,1000
DBO,userszzdc36bfae-94fd-477e-8c36-caade8c6efe4/ACCOUNTS/INSERT/20230622_041537_112_R9KQWQ_68/stream_20230622_041537_1120.gz,ACCOUNTS_20230622_041537_112_68,2023-06-22 02:15:50.053 -0700,PARTIALLY_LOADED,996,1000,User character length limit (15) exceeded by string 'FL-26-8012856183-6',856,333,""ACCOUNTS_20230622_041537_112_68""[""TAXEXEMPTID"":44],4,1000
DBO,userszzdc36bfae-94fd-477e-8c36-caade8c6efe4/ACCOUNTS/INSERT/20230622_041522_869_E4LY31_67/stream_20230622_041522_8690.gz,ACCOUNTS_20230622_041522_869_67,2023-06-22 02:15:35.241 -0700,PARTIALLY_LOADED,996,1000,User character length limit (5) exceeded by string 'Syspro',64,564,""ACCOUNTS_20230622_041522_869_67""[""ACCOUNTTYPE"":79],4,1000
DBO,userszzdc36bfae-94fd-477e-8c36-caade8c6efe4/ACCOUNTS/INSERT/20230622_041507_134_5EH56G_66/stream_20230622_041507_1340.gz,ACCOUNTS_20230622_041507_134_66,2023-06-22 02:15:21.041 -0700,PARTIALLY_LOADED,999,1000,User character length limit (15) exceeded by string '1-425927635-001-8',1443,291,""ACCOUNTS_20230622_041507_134_66""[""TAXEXEMPTID"":44],1,1000
DBO,userszzdc36bfae-94fd-477e-8c36-caade8c6efe4/ACCOUNTS/INSERT/20230622_041451_954_KZ8PTA_65/stream_20230622_041451_9540.gz,ACCOUNTS_20230622_041451_954_65,2023-06-22 02:15:05.825 -0700,LOADED,1000,1000,,,,,0,1000
DBO,userszzdc36bfae-94fd-477e-8c36-caade8c6efe4/ACCOUNTS/INSERT/20230622_041436_106_UWSAXG_64/stream_20230622_041436_1060.gz,ACCOUNTS_20230622_041436_106_64,2023-06-22 02:14:49.945 -0700,PARTIALLY_LOADED,997,1000,User character length limit (5) exceeded by string 'Syspro',1267,558,""ACCOUNTS_20230622_041436_106_64""[""ACCOUNTTYPE"":79],3,1000
DBO,userszzdc36bfae-94fd-477e-8c36-caade8c6efe4/ACCOUNTS/INSERT/20230622_041421_512_DY9G6J_63/stream_20230622_041421_5120.gz,ACCOUNTS_20230622_041421_512_63,2023-06-22 02:14:34.090 -0700,PARTIALLY_LOADED,996,1000,User character length limit (5) exceeded by string 'Syspro',597,568,""ACCOUNTS_20230622_041421_512_63""[""ACCOUNTTYPE"":79],4,1000
DBO,userszzdc36bfae-94fd-477e-8c36-caade8c6efe4/ACCOUNTS/INSERT/20230622_041407_296_X2BAVE_62/stream_20230622_041407_2960.gz,ACCOUNTS_20230622_041407_296_62,2023-06-22 02:14:19.386 -0700,PARTIALLY_LOADED,997,1000,User character length limit (5) exceeded by string 'SpecifierDesigner',278,490,""ACCOUNTS_20230622_041407_296_62""[""ACCOUNTTYPE"":79],3,1000
DBO,userszzdc36bfae-94fd-477e-8c36-caade8c6efe4/ACCOUNTS/INSERT/20230622_041353_467_0RPF7C_61/stream_20230622_041353_4670.gz,ACCOUNTS_20230622_041353_467_61,2023-06-22 02:14:05.304 -0700,PARTIALLY_LOADED,999,1000,User character length limit (5) exceeded by string 'BuyerSpecifier',383,473,""ACCOUNTS_20230622_041353_467_61""[""ACCOUNTTYPE"":79],1,1000
DBO,userszzdc36bfae-94fd-477e-8c36-caade8c6efe4/ACCOUNTS/INSERT/20230622_041337_845_4ZVFQN_60/stream_20230622_041337_8450.gz,ACCOUNTS_20230622_041337_845_60,2023-06-22 02:13:51.515 -0700,PARTIALLY_LOADED,998,1000,User character length limit (5) exceeded by string 'Syspro',1015,536,""ACCOUNTS_20230622_041337_845_60""[""ACCOUNTTYPE"":79],2,1000
DBO,userszzdc36bfae-94fd-477e-8c36-caade8c6efe4/ACCOUNTS/INSERT/20230622_041323_416_INPOU9_59/stream_20230622_041323_4160.gz,ACCOUNTS_20230622_041323_416_59,2023-06-22 02:13:35.891 -0700,PARTIALLY_LOADED,995,1000,User character length limit (5) exceeded by string 'BuyerEnd User',356,608,""ACCOUNTS_20230622_041323_416_59""[""ACCOUNTTYPE"":79],5,1000
DBO,userszzdc36bfae-94fd-477e-8c36-caade8c6efe4/ACCOUNTS/INSERT/20230622_041308_581_TPYVGE_58/stream_20230622_041308_5810.gz,ACCOUNTS_20230622_041308_581_58,2023-06-22 02:13:21.468 -0700,PARTIALLY_LOADED,992,1000,User character length limit (15) exceeded by string 'MULTI - SEE FILE',9,330,""ACCOUNTS_20230622_041308_581_58""[""TAXEXEMPTID"":44],8,1000
DBO,userszzdc36bfae-94fd-477e-8c36-caade8c6efe4/ACCOUNTS/INSERT/20230622_041253_852_MJ3OLR_57/stream_20230622_041253_8520.gz,ACCOUNTS_20230622_041253_852_57,2023-06-22 02:13:06.655 -0700,PARTIALLY_LOADED,955,1000,User character length limit (5) exceeded by string 'BuyerSpecifier',26,504,""ACCOUNTS_20230622_041253_852_57""[""ACCOUNTTYPE"":79],45,1000
DBO,userszzdc36bfae-94fd-477e-8c36-caade8c6efe4/ACCOUNTS/INSERT/20230622_041238_713_G764H0_56/stream_20230622_041238_7130.gz,ACCOUNTS_20230622_041238_713_56,2023-06-22 02:12:51.092 -0700,PARTIALLY_LOADED,993,1000,User character length limit (15) exceeded by string '10743109013F-001',1372,313,""ACCOUNTS_20230622_041238_713_56""[""TAXEXEMPTID"":44],7,1000
DBO,userszzdc36bfae-94fd-477e-8c36-caade8c6efe4/ACCOUNTS/INSERT/20230622_041225_763_6P1R3B_55/stream_20230622_041225_7630.gz,ACCOUNTS_20230622_041225_763_55,2023-06-22 02:12:36.932 -0700,PARTIALLY_LOADED,996,1000,User character length limit (15) exceeded by string '**8% TAX IN CITY',924,305,""ACCOUNTS_20230622_041225_763_55""[""TAXEXEMPTID"":44],4,1000
DBO,userszzdc36bfae-94fd-477e-8c36-caade8c6efe4/ACCOUNTS/INSERT/20230622_041211_553_Q1RUNS_54/stream_20230622_041211_5530.gz,ACCOUNTS_20230622_041211_553_54,2023-06-22 02:12:23.959 -0700,PARTIALLY_LOADED,998,1000,User character length limit (15) exceeded by string 'SHIP TO NEBRASKA',665,297,""ACCOUNTS_20230622_041211_553_54""[""TAXEXEMPTID"":44],2,1000
DBO,userszzdc36bfae-94fd-477e-8c36-caade8c6efe4/ACCOUNTS/INSERT/20230622_041157_663_GGP41Y_53/stream_20230622_041157_6630.gz,ACCOUNTS_20230622_041157_663_53,2023-06-22 02:12:09.837 -0700,PARTIALLY_LOADED,995,1000,"User character length limit (5) exceeded by string 'Theyre thinking about...
Summer Cl is purchsing...
regwert
ewrt
wretwer
Follow up Fall 20
'",4,429,""ACCOUNTS_20230622_041157_663_53""[""REPPLAN"":47],5,1000
DBO,userszzdc36bfae-94fd-477e-8c36-caade8c6efe4/ACCOUNTS/INSERT/20230622_041144_508_37S43K_52/stream_20230622_041144_5080.gz,ACCOUNTS_20230622_041144_508_52,2023-06-22 02:11:55.810 -0700,PARTIALLY_LOADED,904,1000,User character length limit (5) exceeded by string 'PurchasingFirmSpecifier',102,582,""ACCOUNTS_20230622_041144_508_52""[""ACCOUNTTYPE"":79],96,1000
DBO,userszzdc36bfae-94fd-477e-8c36-caade8c6efe4/ACCOUNTS/INSERT/20230622_041128_844_6YY0L1_51/stream_20230622_041128_8440.gz,ACCOUNTS_20230622_041128_844_51,2023-06-22 02:11:42.258 -0700,PARTIALLY_LOADED,995,1000,User character length limit (15) exceeded by string 'SHIP TO LOUISIANA',322,292,""ACCOUNTS_20230622_041128_844_51""[""TAXEXEMPTID"":44],5,1000
DBO,userszzdc36bfae-94fd-477e-8c36-caade8c6efe4/ACCOUNTS/INSERT/20230622_041114_495_DHFM0O_50/stream_20230622_041114_4950.gz,ACCOUNTS_20230622_041114_495_50,2023-06-22 02:11:26.739 -0700,PARTIALLY_LOADED,882,1000,User character length limit (5) exceeded by string 'BuyerEnd User',9,562,""ACCOUNTS_20230622_041114_495_50""[""ACCOUNTTYPE"":79],118,1000
DBO,userszzdc36bfae-94fd-477e-8c36-caade8c6efe4/ACCOUNTS/INSERT/20230622_041058_297_VX24RS_49/stream_20230622_041058_2970.gz,ACCOUNTS_20230622_041058_297_49,2023-06-22 02:11:12.626 -0700,PARTIALLY_LOADED,940,1000,User character length limit (5) exceeded by string 'BuyerEnd User',77,517,""ACCOUNTS_20230622_041058_297_49""[""ACCOUNTTYPE"":79],60,1000
DBO,userszzdc36bfae-94fd-477e-8c36-caade8c6efe4/ACCOUNTS/INSERT/20230622_041044_461_KSPXTI_48/stream_20230622_041044_4610.gz,ACCOUNTS_20230622_041044_461_48,2023-06-22 02:10:56.263 -0700,PARTIALLY_LOADED,961,1000,User character length limit (5) exceeded by string 'BuyerEnd User',96,491,""ACCOUNTS_20230622_041044_461_48""[""ACCOUNTTYPE"":79],39,1000
DBO,userszzdc36bfae-94fd-477e-8c36-caade8c6efe4/ACCOUNTS/INSERT/20230622_041030_229_9PBOKH_47/stream_20230622_041030_2290.gz,ACCOUNTS_20230622_041030_229_47,2023-06-22 02:10:42.553 -0700,PARTIALLY_LOADED,979,1000,User character length limit (5) exceeded by string 'SpecifierDesigner',6,577,""ACCOUNTS_20230622_041030_229_47""[""ACCOUNTTYPE"":79],21,1000
DBO,userszzdc36bfae-94fd-477e-8c36-caade8c6efe4/ACCOUNTS/INSERT/20230622_041016_228_RIY2R8_46/stream_20230622_041016_2280.gz,ACCOUNTS_20230622_041016_228_46,2023-06-22 02:10:28.269 -0700,PARTIALLY_LOADED,983,1000,User character length limit (5) exceeded by string 'BuyerPurchasingFirmSpecifier',305,566,""ACCOUNTS_20230622_041016_228_46""[""ACCOUNTTYPE"":79],17,1000
DBO,userszzdc36bfae-94fd-477e-8c36-caade8c6efe4/ACCOUNTS/INSERT/20230622_041003_623_FX00ET_45/stream_20230622_041003_6230.gz,ACCOUNTS_20230622_041003_623_45,2023-06-22 02:10:14.318 -0700,PARTIALLY_LOADED,984,1000,User character length limit (5) exceeded by string 'BuyerSpecifier',58,569,""ACCOUNTS_20230622_041003_623_45""[""ACCOUNTTYPE"":79],16,1000
DBO,userszzdc36bfae-94fd-477e-8c36-caade8c6efe4/ACCOUNTS/INSERT/20230622_040949_125_JMWJXC_44/stream_20230622_040949_1250.gz,ACCOUNTS_20230622_040949_125_44,2023-06-22 02:10:01.685 -0700,PARTIALLY_LOADED,948,1000,User character length limit (5) exceeded by string 'BuyerEnd User',8,475,""ACCOUNTS_20230622_040949_125_44""[""ACCOUNTTYPE"":79],52,1000
DBO,userszzdc36bfae-94fd-477e-8c36-caade8c6efe4/ACCOUNTS/INSERT/20230622_040936_604_8B4I8D_43/stream_20230622_040936_6040.gz,ACCOUNTS_20230622_040936_604_43,2023-06-22 02:09:47.135 -0700,PARTIALLY_LOADED,883,1000,User character length limit (5) exceeded by string 'BuyerPurchasingFirmSpecifier',1,516,""ACCOUNTS_20230622_040936_604_43""[""ACCOUNTTYPE"":79],117,1000
DBO,userszzdc36bfae-94fd-477e-8c36-caade8c6efe4/ACCOUNTS/INSERT/20230622_040924_044_BA4EUE_42/stream_20230622_040924_0440.gz,ACCOUNTS_20230622_040924_044_42,2023-06-22 02:09:34.739 -0700,PARTIALLY_LOADED,797,1000,User character length limit (5) exceeded by string 'BuyerEnd User',657,496,""ACCOUNTS_20230622_040924_044_42""[""ACCOUNTTYPE"":79],203,1000
DBO,userszzdc36bfae-94fd-477e-8c36-caade8c6efe4/ACCOUNTS/INSERT/20230622_040910_536_ZKF1F4_41/stream_20230622_040910_5360.gz,ACCOUNTS_20230622_040910_536_41,2023-06-22 02:09:22.114 -0700,PARTIALLY_LOADED,893,1000,User character length limit (5) exceeded by string 'Syspro',4,558,""ACCOUNTS_20230622_040910_536_41""[""ACCOUNTTYPE"":79],107,1000
DBO,userszzdc36bfae-94fd-477e-8c36-caade8c6efe4/ACCOUNTS/INSERT/20230622_040856_288_E85HWC_40/stream_20230622_040856_2880.gz,ACCOUNTS_20230622_040856_288_40,2023-06-22 02:09:08.836 -0700,PARTIALLY_LOADED,935,1000,User character length limit (5) exceeded by string 'Syspro',446,554,""ACCOUNTS_20230622_040856_288_40""[""ACCOUNTTYPE"":79],65,1000
DBO,userszzdc36bfae-94fd-477e-8c36-caade8c6efe4/ACCOUNTS/INSERT/20230622_040843_925_L0GXU2_39/stream_20230622_040843_9250.gz,ACCOUNTS_20230622_040843_925_39,2023-06-22 02:08:54.139 -0700,PARTIALLY_LOADED,998,1000,User character length limit (15) exceeded by string '78-801-867-0824-5',119,315,""ACCOUNTS_20230622_040843_925_39""[""TAXEXEMPTID"":44],2,1000
DBO,userszzdc36bfae-94fd-477e-8c36-caade8c6efe4/ACCOUNTS/INSERT/20230622_040829_826_E31NC9_38/stream_20230622_040829_8260.gz,ACCOUNTS_20230622_040829_826_38,2023-06-22 02:08:41.883 -0700,PARTIALLY_LOADED,999,1000,User character length limit (5) exceeded by string 'Syspro',154,496,""ACCOUNTS_20230622_040829_826_38""[""ACCOUNTTYPE"":79],1,1000
DBO,userszzdc36bfae-94fd-477e-8c36-caade8c6efe4/ACCOUNTS/INSERT/20230622_040816_982_ABDQA3_37/stream_20230622_040816_9820.gz,ACCOUNTS_20230622_040816_982_37,2023-06-22 02:08:27.758 -0700,PARTIALLY_LOADED,996,1000,User character length limit (5) exceeded by string 'Syspro',26,496,""ACCOUNTS_20230622_040816_982_37""[""ACCOUNTTYPE"":79],4,1000
DBO,userszzdc36bfae-94fd-477e-8c36-caade8c6efe4/ACCOUNTS/INSERT/20230622_040803_267_LDHZDK_36/stream_20230622_040803_2670.gz,ACCOUNTS_20230622_040803_267_36,2023-06-22 02:08:14.033 -0700,PARTIALLY_LOADED,999,1000,User character length limit (10) exceeded by string 'Design Firm',1090,484,""ACCOUNTS_20230622_040803_267_36""[""PRIMARYSEGMENT"":70],1,1000
DBO,userszzdc36bfae-94fd-477e-8c36-caade8c6efe4/ACCOUNTS/INSERT/20230622_040750_187_D8SHK8_35/stream_20230622_040750_1870.gz,ACCOUNTS_20230622_040750_187_35,2023-06-22 02:08:01.190 -0700,PARTIALLY_LOADED,999,1000,User character length limit (5) exceeded by string 'Syspro',189,576,""ACCOUNTS_20230622_040750_187_35""[""ACCOUNTTYPE"":79],1,1000
DBO,userszzdc36bfae-94fd-477e-8c36-caade8c6efe4/ACCOUNTS/INSERT/20230622_040737_643_NAWXQC_34/stream_20230622_040737_6430.gz,ACCOUNTS_20230622_040737_643_34,2023-06-22 02:07:48.147 -0700,PARTIALLY_LOADED,989,1000,User character length limit (5) exceeded by string 'Syspro',26,548,""ACCOUNTS_20230622_040737_643_34""[""ACCOUNTTYPE"":79],11,1000
DBO,userszzdc36bfae-94fd-477e-8c36-caade8c6efe4/ACCOUNTS/INSERT/20230622_040724_324_7P8FUP_33/stream_20230622_040724_3240.gz,ACCOUNTS_20230622_040724_324_33,2023-06-22 02:07:34.669 -0700,PARTIALLY_LOADED,927,1000,User character length limit (15) exceeded by string '456-1028314933-02',127,315,""ACCOUNTS_20230622_040724_324_33""[""TAXEXEMPTID"":44],73,1000
DBO,userszzdc36bfae-94fd-477e-8c36-caade8c6efe4/ACCOUNTS/INSERT/20230622_040711_278_HGIYVK_32/stream_20230622_040711_2780.gz,ACCOUNTS_20230622_040711_278_32,2023-06-22 02:07:21.369 -0700,PARTIALLY_LOADED,995,1000,User character length limit (5) exceeded by string 'BuyerSpecifier',334,592,""ACCOUNTS_20230622_040711_278_32""[""ACCOUNTTYPE"":79],5,1000
DBO,userszzdc36bfae-94fd-477e-8c36-caade8c6efe4/ACCOUNTS/INSERT/20230622_040656_803_N8YZNP_31/stream_20230622_040656_8030.gz,ACCOUNTS_20230622_040656_803_31,2023-06-22 02:07:09.120 -0700,PARTIALLY_LOADED,577,1000,User character length limit (10) exceeded by string 'Interior Designer',2,636,""ACCOUNTS_20230622_040656_803_31""[""PRIMARYSEGMENT"":70],423,1000
DBO,userszzdc36bfae-94fd-477e-8c36-caade8c6efe4/ACCOUNTS/INSERT/20230622_040643_788_GUW2HM_30/stream_20230622_040643_7880.gz,ACCOUNTS_20230622_040643_788_30,2023-06-22 02:06:54.827 -0700,PARTIALLY_LOADED,490,1000,User character length limit (10) exceeded by string 'Patio Store',11,566,""ACCOUNTS_20230622_040643_788_30""[""PRIMARYSEGMENT"":70],510,1000
DBO,userszzdc36bfae-94fd-477e-8c36-caade8c6efe4/ACCOUNTS/INSERT/20230622_040630_729_21QPT2_29/stream_20230622_040630_7290.gz,ACCOUNTS_20230622_040630_729_29,2023-06-22 02:06:41.997 -0700,PARTIALLY_LOADED,785,1000,User character length limit (10) exceeded by string 'Independent Decorator',16,542,""ACCOUNTS_20230622_040630_729_29""[""PRIMARYSEGMENT"":70],215,1000
DBO,userszzdc36bfae-94fd-477e-8c36-caade8c6efe4/ACCOUNTS/INSERT/20230622_040619_131_442QM8_28/stream_20230622_040619_1310.gz,ACCOUNTS_20230622_040619_131_28,2023-06-22 02:06:28.871 -0700,PARTIALLY_LOADED,734,1000,User character length limit (10) exceeded by string 'Interior Designer',11,596,""ACCOUNTS_20230622_040619_131_28""[""PRIMARYSEGMENT"":70],266,1000
